Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:4T17o6vE0uHF6GzTsJa9B0,5e2e370d6037470db1db3be5bb89fcbe,2023-04-09T02:52:51Z,6,,f228434448be434281377749971d4625
spotify:track:4JwjzS9WFkWlpzGCwh82fn,5e2e370d6037470db1db3be5bb89fcbe,2023-04-09T02:52:51Z,4,,f228434448be434281377749971d4625
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,2,,f228434448be434281377749971d4625
spotify:track:4Qc2jIhv8bLQfw4N7GJARB,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,2,,f228434448be434281377749971d4625
spotify:track:4r7Uh896cC8W5w1P2sQsRm,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,1,,f228434448be434281377749971d4625
spotify:track:6sRkHPQBlJiwsj2ekw7L34,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,2,,f228434448be434281377749971d4625
spotify:track:4T17o6vE0uHF6GzTsJa9B0,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,2,,f228434448be434281377749971d4625
spotify:track:1omgcwZmCVnjPIMG5h5bx3,e93989f4c07043b8a87a75597804de62,2023-04-09T03:42:45Z,1,,f228434448be434281377749971d4625
spotify:track:3hsSmRXmqRSqVN9FPsU1Vh,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-09T14:12:46Z,2,,f228434448be434281377749971d4625
spotify:track:4cQ9efDhVja15HU5loSoJZ,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-09T14:12:46Z,3,,f228434448be434281377749971d4625
spotify:track:6UGyboFgbpQURtWAVR3jzp,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-09T14:12:46Z,2,,f228434448be434281377749971d4625
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-09T14:12:46Z,3,,f228434448be434281377749971d4625
spotify:track:4JwjzS9WFkWlpzGCwh82fn,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,1,,f228434448be434281377749971d4625
spotify:track:3hsSmRXmqRSqVN9FPsU1Vh,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,1,,f228434448be434281377749971d4625
spotify:track:4cQ9efDhVja15HU5loSoJZ,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,2,,f228434448be434281377749971d4625
spotify:track:4Qc2jIhv8bLQfw4N7GJARB,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,2,,f228434448be434281377749971d4625
spotify:track:6sRkHPQBlJiwsj2ekw7L34,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,2,,f228434448be434281377749971d4625
spotify:track:6UGyboFgbpQURtWAVR3jzp,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,1,,f228434448be434281377749971d4625
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,1422560e770a4897ab67503868575a46,2023-04-10T18:51:55Z,1,,f228434448be434281377749971d4625
spotify:track:0bnaCOOqLy2C1WUsgmpven,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-11T03:45:42Z,2,,f228434448be434281377749971d4625
spotify:track:3hsSmRXmqRSqVN9FPsU1Vh,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-11T03:45:42Z,3,,f228434448be434281377749971d4625
spotify:track:4cQ9efDhVja15HU5loSoJZ,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-11T03:45:42Z,2,,f228434448be434281377749971d4625
spotify:track:4r7Uh896cC8W5w1P2sQsRm,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-11T03:45:42Z,3,,f228434448be434281377749971d4625
spotify:track:6UGyboFgbpQURtWAVR3jzp,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,1,Who knew this song could get so cool,f228434448be434281377749971d4625
spotify:track:3hsSmRXmqRSqVN9FPsU1Vh,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,1,,f228434448be434281377749971d4625
spotify:track:7o9uu2GDtVDr9nsR7ZRN73,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,2,,f228434448be434281377749971d4625
spotify:track:4cQ9efDhVja15HU5loSoJZ,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,2,Chef's kiss,f228434448be434281377749971d4625
spotify:track:4Qc2jIhv8bLQfw4N7GJARB,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,2,,f228434448be434281377749971d4625
spotify:track:6sRkHPQBlJiwsj2ekw7L34,fe439333346c474e979620a8518494e9,2023-04-11T13:43:55Z,2,,f228434448be434281377749971d4625
spotify:track:0O2LFi46EqEuoiFtwHvKMl,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-13T12:44:03Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:2cFl7utlqyZjCXN1G5nRvA,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-13T12:44:03Z,4,,ae9959191e394f2183feee969ca80595
spotify:track:4ofwffwvvnbSkrMSCKQDaC,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-13T12:44:03Z,3,,ae9959191e394f2183feee969ca80595
spotify:track:4qRaZYiaOsSvWC7VgcxrI0,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-13T12:44:03Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:0bRXwKfigvpKZUurwqAlEh,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:0O2LFi46EqEuoiFtwHvKMl,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:2cFl7utlqyZjCXN1G5nRvA,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:2RlgNHKcydI9sayD2Df2xp,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,2,Creative pick and Neil said she likes Queen and this feels pretty similar.,ae9959191e394f2183feee969ca80595
spotify:track:3CV4lFELdziNM1OnHU8nwz,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:5p4wpL6SLDKb9Qk5YLrYyk,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:7IvOhjp9dtKGlc4vtz534T,e93989f4c07043b8a87a75597804de62,2023-04-13T19:25:24Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:4qRaZYiaOsSvWC7VgcxrI0,5e2e370d6037470db1db3be5bb89fcbe,2023-04-14T01:29:30Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:2cFl7utlqyZjCXN1G5nRvA,5e2e370d6037470db1db3be5bb89fcbe,2023-04-14T01:29:30Z,3,,ae9959191e394f2183feee969ca80595
spotify:track:0xy6TWsii2Y9CAv18rVXUX,5e2e370d6037470db1db3be5bb89fcbe,2023-04-14T01:29:30Z,4,,ae9959191e394f2183feee969ca80595
spotify:track:0bRXwKfigvpKZUurwqAlEh,5e2e370d6037470db1db3be5bb89fcbe,2023-04-14T01:29:30Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:0O2LFi46EqEuoiFtwHvKMl,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,2,"Love it. upbeat, happy, not too long. ",ae9959191e394f2183feee969ca80595
spotify:track:0xy6TWsii2Y9CAv18rVXUX,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,1,Love this version,ae9959191e394f2183feee969ca80595
spotify:track:2RlgNHKcydI9sayD2Df2xp,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,3,"This was the first song i had on my list, had on the list for theo. its perfect.
",ae9959191e394f2183feee969ca80595
spotify:track:3CV4lFELdziNM1OnHU8nwz,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,2,Love it. on theme. peaceful.,ae9959191e394f2183feee969ca80595
spotify:track:4ofwffwvvnbSkrMSCKQDaC,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,0,Honorable mention but I was out of points: Shotgun & Handclap will both make it onto the upbeat playlist (I don't know if I'll want zen or upbeat in the moment).,ae9959191e394f2183feee969ca80595
spotify:track:4qRaZYiaOsSvWC7VgcxrI0,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,0,Honorable mention but I was out of points: Shotgun & Handclap will both make it onto the upbeat playlist (I don't know if I'll want zen or upbeat in the moment).,ae9959191e394f2183feee969ca80595
spotify:track:5HTU6n1Jg4xC5NUYVDVQWm,1422560e770a4897ab67503868575a46,2023-04-14T13:48:29Z,2,"Again, on point, Steve Martin as the artist further swayed me. ",ae9959191e394f2183feee969ca80595
spotify:track:7DjCt6tnTZaAaeVqwUodrU,fe439333346c474e979620a8518494e9,2023-04-14T16:41:29Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:2RlgNHKcydI9sayD2Df2xp,fe439333346c474e979620a8518494e9,2023-04-14T16:41:29Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:0O2LFi46EqEuoiFtwHvKMl,fe439333346c474e979620a8518494e9,2023-04-14T16:41:29Z,3,This won the round for me!,ae9959191e394f2183feee969ca80595
spotify:track:0bRXwKfigvpKZUurwqAlEh,fe439333346c474e979620a8518494e9,2023-04-14T16:41:29Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:7IvOhjp9dtKGlc4vtz534T,fe439333346c474e979620a8518494e9,2023-04-14T16:41:29Z,2,"Excellent movie, excellent obscure indie singer",ae9959191e394f2183feee969ca80595
spotify:track:7DjCt6tnTZaAaeVqwUodrU,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:5p4wpL6SLDKb9Qk5YLrYyk,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:0bRXwKfigvpKZUurwqAlEh,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,3,,ae9959191e394f2183feee969ca80595
spotify:track:0O2LFi46EqEuoiFtwHvKMl,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,2,,ae9959191e394f2183feee969ca80595
spotify:track:2cFl7utlqyZjCXN1G5nRvA,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,1,,ae9959191e394f2183feee969ca80595
spotify:track:5HTU6n1Jg4xC5NUYVDVQWm,2c7be4f2a69c4a63861edd8bd58bc511,2023-04-14T20:25:30Z,1,I’m not sure how I feel about this song … I simultaneously like and dislike it. ,ae9959191e394f2183feee969ca80595
spotify:track:0lwUIYJfWGB8qUEAJtYfb6,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-17T14:15:42Z,1,Love the chain gang at the opening ,cf841870b13e4e0383164ca93d017ab9
spotify:track:0Xxul3NDFRPqJjAdBP5Exh,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-17T14:15:42Z,4,I am a sucker for a song that tells a full story.,cf841870b13e4e0383164ca93d017ab9
spotify:track:1uRKeDUiD4fDUEAjXbmYr6,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-17T14:15:42Z,3,,cf841870b13e4e0383164ca93d017ab9
spotify:track:3jemxe3JnL0QXCDh1DdEgV,8b2aef69bc584c05921d0ae5565d6ffa,2023-04-17T14:15:42Z,2,,cf841870b13e4e0383164ca93d017ab9
spotify:track:0lwUIYJfWGB8qUEAJtYfb6,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:0pvmUroOxa5sBu9wINCbI9,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:3jemxe3JnL0QXCDh1DdEgV,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,2,,cf841870b13e4e0383164ca93d017ab9
spotify:track:3SWlYtR5IEomuOXLMdridt,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,2,,cf841870b13e4e0383164ca93d017ab9
spotify:track:6F0N90XZnqRl27aiEhh7tm,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:7xKdGKe93MKH0aOAV6jHn2,e93989f4c07043b8a87a75597804de62,2023-04-17T18:24:37Z,3,,cf841870b13e4e0383164ca93d017ab9
spotify:track:0lwUIYJfWGB8qUEAJtYfb6,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,2,Didn’t even think about this as a murder ballad but it totally is!,cf841870b13e4e0383164ca93d017ab9
spotify:track:0pvmUroOxa5sBu9wINCbI9,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,2,Love,cf841870b13e4e0383164ca93d017ab9
spotify:track:0Zh3tKIphLOvQux4dA6PFZ,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,3,This was my favorite cause it’s so weird at times.,cf841870b13e4e0383164ca93d017ab9
spotify:track:3jemxe3JnL0QXCDh1DdEgV,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,2,Love,cf841870b13e4e0383164ca93d017ab9
spotify:track:3SWlYtR5IEomuOXLMdridt,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,1,"This was my favorite upon first listen.  After listening more, the murder is too basic.",cf841870b13e4e0383164ca93d017ab9
spotify:track:43FkY9svV70r8PmBL7ypUh,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,0,Not a murder ballad!  Just a creepy person,cf841870b13e4e0383164ca93d017ab9
spotify:track:6F0N90XZnqRl27aiEhh7tm,5e2e370d6037470db1db3be5bb89fcbe,2023-04-17T20:44:21Z,0,Not a murder ballad but I still rest liked it,cf841870b13e4e0383164ca93d017ab9
spotify:track:0pvmUroOxa5sBu9wINCbI9,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,0,This was awesome but I ran out of votes ,cf841870b13e4e0383164ca93d017ab9
spotify:track:0Xxul3NDFRPqJjAdBP5Exh,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,1,Way to go Brock being all punctual and picking great songs,cf841870b13e4e0383164ca93d017ab9
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,0,This one was hugely impactful on me when I was growing up. ,cf841870b13e4e0383164ca93d017ab9
spotify:track:1uRKeDUiD4fDUEAjXbmYr6,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,1,Also a very cool and upbeat yet morbid bop,cf841870b13e4e0383164ca93d017ab9
spotify:track:3jemxe3JnL0QXCDh1DdEgV,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:43FkY9svV70r8PmBL7ypUh,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,1,No one does but this thing is stalker songs done perfectly ,cf841870b13e4e0383164ca93d017ab9
spotify:track:7xKdGKe93MKH0aOAV6jHn2,fe439333346c474e979620a8518494e9,2023-04-19T14:33:51Z,6,Possibly my favorite discovery of the entire league. This song is perfect. ,cf841870b13e4e0383164ca93d017ab9
spotify:track:0lwUIYJfWGB8qUEAJtYfb6,1422560e770a4897ab67503868575a46,2023-04-19T15:04:21Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:0Xxul3NDFRPqJjAdBP5Exh,1422560e770a4897ab67503868575a46,2023-04-19T15:04:21Z,2,,cf841870b13e4e0383164ca93d017ab9
spotify:track:1lqMLr9Wj7SM2F9AikGcxN,1422560e770a4897ab67503868575a46,2023-04-19T15:04:21Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:1uRKeDUiD4fDUEAjXbmYr6,1422560e770a4897ab67503868575a46,2023-04-19T15:04:21Z,1,,cf841870b13e4e0383164ca93d017ab9
spotify:track:3SWlYtR5IEomuOXLMdridt,1422560e770a4897ab67503868575a46,2023-04-19T15:04:21Z,1,,cf841870b13e4e0383164ca93d017ab9
