Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0NZqj0STahY0l4UR81wQj4,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0pZjp6KTdWZVBIHGqfBaW7,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:1fnUNIO7ruiCN1ugs3l1ge,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:260t5PATHBfxNfqcE969Xn,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2mtm0aF6c7Yd66sFaE3ipu,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2oTH6X8DjSwmTBoAolDou2,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:3Dedr3ttTzpfaUmoZxG43T,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4062PAj5KS0FpoCyx6tFPC,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:45fGM6ryYjmCNwlYjSN7ye,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4BPIETJjROnN2NrOSnAmgR,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:58llZslfPf8Ka4rNL7fEK1,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,-5,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5dEMKVBJcKusMAp1jYnhkC,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5PdUpT38ZhB2U1fGAUT4uj,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5pxbjPsWa3YVY1fmaJwzdD,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6BR3mJnJcfaekKKsz1D5Hh,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6nbv3fcudeqvBSkdPsXEeL,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7jhLPUcyaQPjaagaVBw8JI,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7unvgplR5wYYMhKHYbFSD9,1422560e770a4897ab67503868575a46,2023-12-19T12:51:03Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0vo87WHTBsvBNtgzBDOULh,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:28lLyEK20U9nsJc6U9dNun,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:3Dedr3ttTzpfaUmoZxG43T,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:58llZslfPf8Ka4rNL7fEK1,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,-2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5pxbjPsWa3YVY1fmaJwzdD,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,-2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5Tz3kCWr1LL2S7P02W55jw,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,10,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6BR3mJnJcfaekKKsz1D5Hh,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,-1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7kWD5fzU9Pkux4TQ5V5F3S,5e2e370d6037470db1db3be5bb89fcbe,2023-12-20T12:54:20Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0pZjp6KTdWZVBIHGqfBaW7,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0vo87WHTBsvBNtgzBDOULh,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0WtTqjocYc6CIfQFV1760X,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:1fnUNIO7ruiCN1ugs3l1ge,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:260t5PATHBfxNfqcE969Xn,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2oTH6X8DjSwmTBoAolDou2,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:3Dedr3ttTzpfaUmoZxG43T,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4062PAj5KS0FpoCyx6tFPC,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,-5,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:45fGM6ryYjmCNwlYjSN7ye,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4BPIETJjROnN2NrOSnAmgR,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:58llZslfPf8Ka4rNL7fEK1,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6BR3mJnJcfaekKKsz1D5Hh,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7jhLPUcyaQPjaagaVBw8JI,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7unvgplR5wYYMhKHYbFSD9,e93989f4c07043b8a87a75597804de62,2023-12-24T01:01:42Z,3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0NZqj0STahY0l4UR81wQj4,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0pZjp6KTdWZVBIHGqfBaW7,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,+1 because I heard a live cover of this with my pops right before we left Nashville this December. The cover was 10/10. ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0WtTqjocYc6CIfQFV1760X,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,-2,90s rap is not for me,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:1fnUNIO7ruiCN1ugs3l1ge,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2lhlItQCi2mgtJVl80RPWY,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,2,DMX is the exception,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2mtm0aF6c7Yd66sFaE3ipu,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2oTH6X8DjSwmTBoAolDou2,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,-3,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4062PAj5KS0FpoCyx6tFPC,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,0,I thought you hated this song??,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4BPIETJjROnN2NrOSnAmgR,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,3,My youngest sister jammed out to this. ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5dEMKVBJcKusMAp1jYnhkC,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,2,+2 for your struggle,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5pxbjPsWa3YVY1fmaJwzdD,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,This is a groove. ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6nbv3fcudeqvBSkdPsXEeL,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,5,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7jhLPUcyaQPjaagaVBw8JI,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,"+1 for Alani, Brock 🥳",b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7kWD5fzU9Pkux4TQ5V5F3S,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,1 for Lou,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7unvgplR5wYYMhKHYbFSD9,2c7be4f2a69c4a63861edd8bd58bc511,2023-12-24T09:01:40Z,1,Gosh I’m not sure this record works as singles. ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0NZqj0STahY0l4UR81wQj4,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0vo87WHTBsvBNtgzBDOULh,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,2,Obligatory neighborly votes,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:0WtTqjocYc6CIfQFV1760X,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:260t5PATHBfxNfqcE969Xn,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,2,This is our go to album ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:28lLyEK20U9nsJc6U9dNun,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2lhlItQCi2mgtJVl80RPWY,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,-2,Nothing personal! Just need to use down votes ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2mtm0aF6c7Yd66sFaE3ipu,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:2oTH6X8DjSwmTBoAolDou2,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:3Dedr3ttTzpfaUmoZxG43T,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,2,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:4062PAj5KS0FpoCyx6tFPC,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:58llZslfPf8Ka4rNL7fEK1,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:5Tz3kCWr1LL2S7P02W55jw,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,-3,Haha lil Jon,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6BR3mJnJcfaekKKsz1D5Hh,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,Love this whole album ,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6nbv3fcudeqvBSkdPsXEeL,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:6NwkJFOuZjPHpcTK6gxESM,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7jhLPUcyaQPjaagaVBw8JI,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
spotify:track:7kWD5fzU9Pkux4TQ5V5F3S,fe439333346c474e979620a8518494e9,2023-12-26T18:13:32Z,1,,b9edcf0c9aa94238a5f8040bd36eddf3
